class,f1_mean,f1_std,n_seeds
0,0.9445515196441809,0.1162731493425093,5
1,0.8379375124783948,0.07881190108115506,5
2,0.8890600484310092,0.04472659306284214,5
3,0.9694117647058823,0.06839737342940534,5
4,0.9860284844531421,0.009690951153180801,5
