class,f1_mean,f1_std,n_seeds
0,0.3248838279273062,0.02603861523156454,5
1,0.6793783330283262,0.0746410762456983,5
2,0.34706259338131373,0.17126067707592404,5
3,0.5722244880366618,0.15505118228837697,5
4,0.25237988053669236,0.12579980944571925,5
