epoch,train_loss,val_loss,val_acc
1,2.126131414848825,1.1154722961886177,0.6823144104803494
2,1.2365310585369234,0.7923873015518846,0.7521834061135371
3,1.0116608819235926,0.6468594490454115,0.790938864628821
4,0.8822527970804873,0.5709412046547594,0.8094978165938864
5,0.803009113461746,0.5015582226473709,0.8318777292576419
6,0.7422730501579202,0.45575773895814503,0.8504366812227074
7,0.7008576202651728,0.427242757431392,0.8569868995633187
8,0.666263623729996,0.4006967793764739,0.8760917030567685
9,0.6304637077061552,0.3782046295959374,0.8755458515283843
10,0.5858216947511486,0.368366317245467,0.8799126637554585
11,0.5875233800778085,0.35419548611188756,0.8766375545851528
12,0.5450148614204449,0.33662756866422194,0.8837336244541485
13,0.548756312870461,0.30775841659513015,0.898471615720524
14,0.5388332242874996,0.3018781866492896,0.9061135371179039
15,0.5171319731713637,0.28897902009816007,0.9126637554585153
16,0.49291639245398666,0.27660044732278793,0.9082969432314411
17,0.48682325190346326,0.26710474748035956,0.9126637554585153
18,0.4585386206922324,0.26374789288845557,0.912117903930131
19,0.46502094851887743,0.2704317171511979,0.9033842794759825
20,0.46522813233042026,0.25221216704311045,0.9104803493449781
21,0.4473871368327704,0.25764368782783376,0.912117903930131
22,0.43455383220324345,0.24226511822178445,0.9164847161572053
23,0.4153996624376463,0.23285923525691032,0.9279475982532751
24,0.4137543129233603,0.2293767136489523,0.9274017467248908
25,0.407526403017666,0.23589738111557632,0.9175764192139738
26,0.4114835043316302,0.21978050483198003,0.9295851528384279
27,0.40021677606777817,0.22722760716388965,0.9203056768558951
28,0.3959485770891542,0.2191580138329802,0.9246724890829694
29,0.37703258034794684,0.20962371028445917,0.9361353711790393
30,0.39502576923240784,0.21144207258676662,0.9279475982532751
31,0.38699950478647055,0.20352245462608748,0.9361353711790393
32,0.3661456885302196,0.20530679012680875,0.9328602620087336
33,0.3586676786451236,0.2048627958986266,0.9328602620087336
34,0.3633991848839366,0.19987677699276085,0.9306768558951966
35,0.34795313650823156,0.19416107956705422,0.9339519650655022
36,0.3548528367086597,0.19538769716846532,0.9399563318777293
37,0.3355533309609872,0.19417730847309375,0.9339519650655022
38,0.3364538806612077,0.19735343490952048,0.9388646288209607
39,0.32303997702530346,0.18728173536987142,0.9377729257641921
40,0.3370505057072834,0.20147191572549014,0.9328602620087336
41,0.33768373650053274,0.18761427392219676,0.9388646288209607
42,0.34310499661318633,0.19379184395074844,0.9361353711790393
43,0.32804315534126743,0.18785026958533402,0.9399563318777293
44,0.33297978586152843,0.18118621029987417,0.9377729257641921
45,0.33914382750897304,0.1946562102771011,0.9366812227074236
46,0.3203085712602605,0.175915054912711,0.9448689956331878
47,0.3203626771619462,0.1756226819586651,0.9421397379912664
48,0.31401759998305984,0.18502829278466001,0.9426855895196506
49,0.30439186591816986,0.17605824582278728,0.9486899563318777
50,0.2969740783694484,0.17244437799371523,0.9454148471615721
51,0.2883973958051723,0.18447001304092078,0.9443231441048034
52,0.2880406789663855,0.16374023232994409,0.9508733624454149
53,0.30902008950386356,0.16256032395979453,0.9454148471615721
54,0.2847073206435072,0.16212531114960538,0.9508733624454149
55,0.286912090136953,0.16018951054790925,0.9508733624454149
56,0.2806061768337436,0.1661914791269549,0.9465065502183406
57,0.2847033234798405,0.16218374088278104,0.9443231441048034
58,0.26824609697593943,0.16308179468815698,0.949235807860262
59,0.2905257012857043,0.1640625129742869,0.9470524017467249
60,0.29763035485116035,0.16472906108688692,0.9475982532751092
61,0.28270996379787505,0.16761335910394273,0.9503275109170306
62,0.27418078629106396,0.1578782920179696,0.9465065502183406
63,0.29674470120959956,0.16187356733556452,0.9481441048034934
64,0.27465980834449116,0.17059186454220066,0.9454148471615721
65,0.3002720681545527,0.16023886627678213,0.9514192139737991
66,0.2910901329039758,0.17456339534115176,0.9448689956331878
67,0.2888782209028368,0.16314945347478677,0.9503275109170306
68,0.26161749663372613,0.15867409980374164,0.9470524017467249
69,0.25623252322168455,0.1638904085768194,0.9503275109170306
70,0.26071792602458077,0.1564612644563975,0.9514192139737991
71,0.2552437797350728,0.1539191225029785,0.9552401746724891
72,0.26896869318316813,0.14988480672111798,0.9519650655021834
73,0.255381493497154,0.15619973783734545,0.9459606986899564
74,0.27230414812971976,0.1591429255324705,0.9475982532751092
75,0.25421407266884394,0.15367851444873318,0.9503275109170306
76,0.2548469824959401,0.1621103394005833,0.9503275109170306
77,0.25674077717830307,0.16381291447785393,0.9514192139737991
78,0.24410606161083864,0.15461302317422013,0.9508733624454149
79,0.2418569942328917,0.1551890748328176,0.949235807860262
80,0.23545637844616304,0.15591986801732202,0.9508733624454149
