epoch,train_loss,val_loss,val_acc
1,2.89369665954424,2.5171398623236296,0.13482532751091703
2,2.5486356600471165,2.311706177119551,0.20633187772925765
3,2.2577813589054605,1.9184287169883991,0.34497816593886466
4,1.9953427195549012,1.7172969230290116,0.39737991266375544
5,1.7787610515304233,1.39947057797991,0.5212882096069869
6,1.7823275042616802,1.4933990178437069,0.4672489082969432
7,1.7348281750212544,1.3192250533350582,0.5431222707423581
8,1.522631677855616,1.3828637610221732,0.5382096069868996
9,1.564631394782792,1.071071292819648,0.62882096069869
10,1.457050630579824,1.0305814588892048,0.6462882096069869
11,1.3937389845433443,1.011351142464013,0.6539301310043668
12,1.2722943070142165,1.0061837280618733,0.6763100436681223
13,1.3652408514333807,0.8294183632423138,0.712882096069869
14,1.2467890246730784,0.7030531892488743,0.759825327510917
15,1.2101075232028962,0.7897877169066462,0.7237991266375546
16,1.2067954991984626,0.6960658667416408,0.7756550218340611
17,1.2370514688284502,0.7477926653006981,0.7412663755458515
18,1.1421349977669508,0.7365347054497949,0.7374454148471615
19,1.1042988242680187,0.6777148837673252,0.7631004366812227
20,1.136282999019908,0.6135964247173277,0.7893013100436681
21,1.1377882669801298,0.6310645470331455,0.7800218340611353
22,1.1163321044134058,0.5458589905294878,0.8067685589519651
23,1.0315641486126443,0.6248979044371638,0.7762008733624454
24,1.037535207686217,0.5598252644312793,0.8155021834061136
25,1.0799890785113624,0.5540476058577669,0.8078602620087336
26,0.9379593112546465,0.5235040157005705,0.8296943231441049
27,1.0507242517626805,0.4932398256556741,0.8286026200873362
28,1.0281492656825677,0.5736597185504848,0.8013100436681223
29,1.1055898935898492,0.5641751435810122,0.8062227074235808
30,1.079141745230426,0.5860294673977227,0.7980349344978166
31,1.009620019858298,0.4810761149073469,0.8253275109170306
32,0.891439247633452,0.535723143610461,0.8138646288209607
33,0.9733756102945493,0.5403223086533875,0.8155021834061136
34,0.8629975478934205,0.496544705896542,0.8324235807860262
35,0.8713678665783094,0.5003633671279611,0.8269650655021834
36,0.9667738731991014,0.4277903825558465,0.8558951965065502
37,1.1429113287660901,0.529609936835437,0.8236899563318777
38,1.038613016579462,0.4786887256235912,0.8417030567685589
39,0.9359915576095733,0.4151442900043109,0.8531659388646288
40,0.986397803283256,0.42172134102418507,0.861353711790393
41,1.014942175635825,0.5796599146620981,0.7996724890829694
42,0.8150184521977992,0.45647873061484306,0.8400655021834061
43,0.9349190864550031,0.5423435672860721,0.8100436681222707
44,0.8079726859927178,0.47725432096370335,0.8384279475982532
45,0.849903393951852,0.47882862864383335,0.8351528384279476
46,0.8440641876796018,0.42344020666747256,0.8608078602620087
47,1.0194475239208576,0.5660743586205202,0.8105895196506551
48,0.9959786882543046,0.5835121399883566,0.8018558951965066
49,0.8261784392206565,0.3526394567612944,0.8842794759825328
50,0.8999013061635196,0.4651484903076599,0.8455240174672489
51,0.9194007985845573,0.42506286283505373,0.861353711790393
52,0.8159677048983134,0.5161212908810583,0.8362445414847162
53,0.9089209474177788,0.48484132554510545,0.8225982532751092
54,0.9285270390951115,0.47185764975588895,0.8444323144104804
55,0.854619166676117,0.4756475941374384,0.8466157205240175
56,0.9423546499694171,0.48879589782706623,0.8427947598253275
57,0.9047451715106549,0.4370243901322628,0.8668122270742358
58,0.8456800038075966,0.5196429850726292,0.8275109170305677
59,0.8327943034799081,0.5550478665993132,0.8182314410480349
