class,f1_mean,f1_std
0,0.9333319401465525,0.02345449901950497
1,0.8163986803581084,0.03391510686428595
2,0.9020186335403727,0.01530657098477349
3,0.9885816436568765,0.01154022412291637
4,0.8964964167878049,0.021918742031128237
