epoch,train_loss,val_loss,val_acc
1,1.25742415462931,0.7712684373060862,0.8809523809523809
2,0.6044332981109619,0.3010162202020486,0.9126984126984127
3,0.4001111149167021,0.1920381529877583,0.9470899470899471
4,0.2877842856881519,0.13733445045848688,0.9656084656084656
5,0.24398787645623088,0.11177077889442444,0.9708994708994709
6,0.19683228836705288,0.09779896773397923,0.9682539682539683
7,0.1861977744847536,0.0850121290422976,0.9735449735449735
8,0.14787704148329794,0.07707783253863454,0.9735449735449735
9,0.14212401568268737,0.06827945339803894,0.9735449735449735
10,0.12103041684410225,0.06211214745417237,0.9761904761904762
11,0.11971338231038924,0.06875349189310025,0.9735449735449735
12,0.11178427181827526,0.05825006717350334,0.9735449735449735
13,0.10994333925191313,0.059424714146492384,0.9735449735449735
14,0.09260499306644003,0.055389339958007135,0.9735449735449735
15,0.10142399999313056,0.050244672883612417,0.9867724867724867
16,0.08094110277791818,0.05751040634155894,0.9814814814814815
17,0.09289785051563133,0.061131948876815535,0.9708994708994709
18,0.07194428204093128,0.05678780050948262,0.9814814814814815
19,0.05525090567728815,0.048401219537481666,0.9894179894179894
20,0.05576421619237711,0.04806651883215333,0.9814814814814815
21,0.05213715527982762,0.05703857683693059,0.9761904761904762
22,0.047528581480340414,0.057716968653645985,0.9788359788359788
23,0.04105767970516657,0.04005118832962277,0.9841269841269841
24,0.05281574992113747,0.0487737741592961,0.9788359788359788
25,0.04671816873693994,0.04593499297819411,0.9841269841269841
26,0.049996015055512544,0.04167237943814447,0.9788359788359788
27,0.038778687584757186,0.050996617608082793,0.9761904761904762
28,0.041896817970458265,0.039989086983647816,0.9814814814814815
29,0.04136061339037648,0.045619297792048506,0.9814814814814815
30,0.043285204238297105,0.052302935437182896,0.9814814814814815
31,0.03313622986873573,0.046504937667729486,0.9841269841269841
32,0.03739170779347963,0.060405142091137044,0.9814814814814815
33,0.03392434711713577,0.04408478257634366,0.9841269841269841
34,0.030572233534864306,0.043399076969459806,0.9841269841269841
35,0.029012072877473354,0.04843094836057086,0.9814814814814815
36,0.02574185790823928,0.04150539340237932,0.9814814814814815
37,0.025276151768290827,0.04457372077498197,0.9814814814814815
38,0.021421646005668055,0.030715435088495724,0.9867724867724867
39,0.02967406527507895,0.04184605976479361,0.9814814814814815
40,0.02797804209694732,0.03363894874443455,0.9867724867724867
41,0.03158163699966584,0.04032357015967136,0.9894179894179894
42,0.04015927151946622,0.04180313665225791,0.9841269841269841
43,0.030110096134497628,0.04357413990025331,0.9814814814814815
44,0.027481070984019123,0.052690069172967924,0.9814814814814815
45,0.026704605016372323,0.053160903888056055,0.9814814814814815
46,0.02355293063252854,0.06316836079956072,0.9841269841269841
47,0.019647827405909386,0.06334291671616181,0.9841269841269841
48,0.031089024378767743,0.07772737495179172,0.9761904761904762
