seed,weighted_accuracy,macro_f1,n_samples
0,0.9305555555555556,0.9307062071242894,360
1,0.9333333333333333,0.9339812956834234,360
2,0.9305555555555556,0.9309819601123328,360
3,0.9555555555555556,0.9556913674560732,360
4,0.9555555555555556,0.9556065824722542,360
