class,f1_mean,f1_std,n_seeds
0,1.0,0.0,5
1,0.8596058965142037,0.03398824951534161,5
2,0.850178557449083,0.02923017642721894,5
3,1.0,0.0,5
4,0.9971829588850867,0.003857551824310535,5
