class,f1_mean,f1_std,n_seeds
0,0.98648458380002,0.015748852048954282,5
1,0.6379616965312824,0.0842279199893422,5
2,0.8317495549445324,0.03570587103218559,5
3,1.0,0.0,5
4,0.9096475694740119,0.03800321637219858,5
