seed,weighted_accuracy,macro_f1,n_samples
0,0.8944444444444445,0.8901426024955438,360
1,0.8694444444444445,0.863974184594032,360
2,0.9111111111111111,0.9058425420494386,360
3,0.8611111111111112,0.8463819879624284,360
4,0.8694444444444445,0.8595020876484043,360
