class,f1_mean,f1_std,n_seeds
0,0.9971830985915492,0.0062987830352106665,5
1,0.7671912851890355,0.0674160759704044,5
2,0.7818292170441866,0.03085054978412594,5
3,1.0,0.0,5
4,0.9986013986013986,0.003127367800699,5
