epoch,train_loss,val_loss,val_acc
1,1.5668534512321155,1.8249076306819916,0.3544973544973545
2,1.0313725223143895,1.652213176091512,0.4444444444444444
3,0.6682090051472187,1.2233996639649074,0.5370370370370371
4,0.3851938769221306,1.3238093902667363,0.5793650793650794
5,0.3120535099878907,1.4365028490622838,0.5767195767195767
6,0.20822098354498544,1.3464022775491078,0.6296296296296297
7,0.13353766578560075,2.0976273020108542,0.5132275132275133
8,0.1234307474999999,1.0845181395610173,0.671957671957672
9,0.09015237518663828,1.5033929497003555,0.5687830687830688
10,0.13252903872247165,0.974825123945872,0.7195767195767195
11,0.21693291484067836,1.2916161864995956,0.6534391534391535
12,0.24657953716814518,2.9115042686462402,0.48677248677248675
13,0.1519080518434445,2.534283936023712,0.582010582010582
14,0.08849765192523289,0.9111602207024893,0.7380952380952381
15,0.06127631702596167,1.655882477760315,0.6137566137566137
16,0.1361655057310903,1.269604171315829,0.6613756613756614
17,0.1282419761798034,1.1168066362539928,0.6984126984126984
18,0.08794977620709687,1.672292669614156,0.6243386243386243
19,0.06548902559249352,1.0826984892288845,0.6772486772486772
20,0.052341375820105895,1.3737358450889587,0.6640211640211641
21,0.03955405878756816,0.5504014492034912,0.8386243386243386
22,0.013716256617044564,0.49461329604188603,0.8306878306878307
23,0.025985104429613177,0.6409835455318292,0.8095238095238095
24,0.03570486620204368,0.7241894230246544,0.783068783068783
25,0.15427328556931266,1.7050960808992386,0.6084656084656085
26,0.13721944253969318,1.0598822956283886,0.7354497354497355
27,0.0813607774907723,0.9668563306331635,0.746031746031746
28,0.06552923580359978,1.4343943397204082,0.7037037037037037
29,0.05561846286097231,1.0003310094277065,0.716931216931217
30,0.07210720166525182,0.8174196953574816,0.7671957671957672
31,0.06275407756281008,1.360763132572174,0.6587301587301587
32,0.08082588329792391,1.322012650469939,0.701058201058201
