class,f1_mean,f1_std,n_seeds
0,0.997222088256571,0.003803965175200453,5
1,0.8661425760734222,0.05207634241171084,5
2,0.9031739788052885,0.02899881192855741,5
3,1.0,0.0,5
4,0.9942650135210981,0.009376344303551649,5
