epoch,train_loss,val_loss,val_acc
1,2.7421683342560477,2.5541083237220503,0.09224890829694324
2,2.2491751178451205,2.164537012577057,0.23089519650655022
3,1.9584593700326007,1.926363731252736,0.3116812227074236
4,1.7092551008514736,1.5890659772116562,0.45251091703056767
5,1.5201118593630583,1.368214232140574,0.49945414847161573
6,1.339410014644913,1.0749007196261966,0.63264192139738
7,1.1867799978541291,1.0502910562630356,0.6544759825327511
8,1.1014749882013901,0.9516760871328157,0.6577510917030568
9,0.9958850839863653,0.8129208920330837,0.7210698689956332
10,0.9588085607342098,0.8172502939043373,0.7123362445414847
11,0.8977124280579712,0.87304029485275,0.7117903930131004
12,0.8647503814943459,0.7502967350441834,0.7483624454148472
13,0.7968800456627555,0.7195228271443268,0.7396288209606987
14,0.8115391360676807,0.6599180816576399,0.7800218340611353
15,0.7465581338042798,0.5674285847565224,0.8073144104803494
16,0.7728440094577229,0.6125138252973557,0.7903930131004366
17,0.6808739296444084,0.548466884884341,0.8056768558951966
18,0.6522303177610688,0.6214045512265173,0.787117903930131
19,0.6452684189314427,0.6474859195536581,0.7783842794759825
20,0.6478568341421045,0.5332905660415518,0.8067685589519651
21,0.5946922070306281,0.5444578631170864,0.8024017467248908
22,0.5920998053807441,0.47670345316673146,0.8286026200873362
23,0.5690259427480076,0.5847408632779943,0.7947598253275109
24,0.5857865806507028,0.5495531196738112,0.7996724890829694
25,0.579234767543233,0.6069336615759751,0.790938864628821
26,0.5233280027042264,0.5215343743048865,0.8231441048034934
27,0.520093091941722,0.5163094118751329,0.8144104803493449
28,0.5039318790254386,0.605253798180613,0.7903930131004366
29,0.4991648570998855,0.5326301630201011,0.8100436681222707
30,0.4992809963938983,0.45782428697265426,0.8302401746724891
31,0.4803506129411171,0.5810143608471443,0.8034934497816594
32,0.4831269625250412,0.43864770516239365,0.8471615720524017
33,0.47291399062327716,0.39305342759551676,0.8668122270742358
34,0.44504583782475926,0.43102485224090775,0.8531659388646288
35,0.4604110045115585,0.44954478072709053,0.8373362445414847
36,0.4474335198979015,0.4367908850826066,0.8487991266375546
37,0.43132719174027445,0.4016417419088298,0.8618995633187773
38,0.42145732171509576,0.39582851015288256,0.847707423580786
39,0.4395640615535819,0.3724447386018161,0.8624454148471615
40,0.42702335118842516,0.4170960904709224,0.8580786026200873
41,0.40736914319998546,0.47532989264562214,0.8346069868995634
42,0.40019423325404363,0.3727165660981474,0.8564410480349345
43,0.4019787399341231,0.42104033714738387,0.8580786026200873
44,0.4145069105145724,0.35200382525037077,0.8793668122270742
45,0.41777556694072226,0.4085476487104235,0.8537117903930131
46,0.3985255207157815,0.387863180503763,0.855349344978166
47,0.40024315715241043,0.35247696165380804,0.8842794759825328
48,0.38625689997621204,0.4657540163346406,0.8449781659388647
49,0.4418549851153132,0.38565443083643913,0.8695414847161572
50,0.38927702877832493,0.4121697903450193,0.8580786026200873
51,0.3772965357942904,0.3996654795161609,0.8679039301310044
52,0.37506114995997886,0.35198749678915947,0.8804585152838428
53,0.35802138492049973,0.3176394632921137,0.8930131004366813
54,0.343173214841796,0.40289210592364444,0.8586244541484717
55,0.35979663810652235,0.35579604783962515,0.87882096069869
56,0.34454230607851694,0.351321664285557,0.8793668122270742
57,0.35138240471006493,0.39147242955092726,0.8662663755458515
58,0.36530511742052824,0.40644286290324966,0.861353711790393
59,0.3578387305393572,0.4035776249807456,0.8629912663755459
60,0.3260316823290297,0.4273538615169196,0.8662663755458515
61,0.3503667331057722,0.4739459512819504,0.8498908296943232
62,0.33439458663772753,0.4313863747078797,0.8618995633187773
63,0.3370556949597338,0.45093360479021893,0.8531659388646288
