class,f1_mean,f1_std,n_seeds
0,0.2701339876647116,0.012653604081686955,5
1,0.35573804743838716,0.013198985279600594,5
2,0.35197439253534474,0.012906955808944734,5
3,0.25357194909078584,0.06484358984249283,5
4,0.15143306851940425,0.025702993638922964,5
