epoch,train_loss,val_loss,val_acc
1,1.4500744623296402,0.9950672321849399,0.5888888888888889
2,0.7532000050825232,0.5147564129696952,0.7777777777777778
3,0.5157915380071191,0.5297868914074368,0.8148148148148148
4,0.4124396675649811,0.4018479718102349,0.8666666666666667
5,0.32575955548707175,0.300550392932362,0.8925925925925926
6,0.335352575954269,0.3019779655668471,0.8777777777777778
7,0.2948772271766382,0.21361785464816624,0.9148148148148149
8,0.25558149726951823,0.3005209316809972,0.8851851851851852
9,0.23459984625087066,0.26670848495430416,0.8777777777777778
10,0.18860189386588685,0.20885070910056433,0.9296296296296296
11,0.2412554807960987,0.13546525397234493,0.9518518518518518
12,0.19539050944149494,0.24138968189557394,0.9074074074074074
13,0.18312028609216213,0.1930804815557268,0.9296296296296296
14,0.19045568838277283,0.23478715452882978,0.9111111111111111
15,0.16289615406490424,0.18799731921818522,0.9259259259259259
16,0.19974390685777454,0.19336005569332176,0.9407407407407408
17,0.18684173013795824,0.1352942238251368,0.9555555555555556
18,0.134804634267793,0.17348314076662064,0.9444444444444444
19,0.12654130809995182,0.1424828244166242,0.9481481481481482
20,0.12970851569929542,0.15591384211762083,0.9333333333333333
21,0.10943878694053959,0.15732736637194952,0.9481481481481482
22,0.1460069201010115,0.12593198029531372,0.9555555555555556
23,0.13187455495490746,0.13690741111834845,0.9444444444444444
24,0.1647624856354121,0.12172053485280937,0.9592592592592593
25,0.10893818221109755,0.11402068349222343,0.9518518518518518
26,0.07489631360615878,0.1560382709528009,0.9333333333333333
27,0.09437873167917132,0.134976283284939,0.9555555555555556
28,0.08652945794165134,0.21974654009358752,0.937037037037037
29,0.07995150176643886,0.12407453497871757,0.9518518518518518
30,0.07515842968817144,0.11291110851905412,0.9666666666666667
31,0.12024515852167764,0.11314066297685106,0.9629629629629629
32,0.10729232372935205,0.055744389123800725,0.9740740740740741
33,0.09394162427634001,0.14632085327886873,0.9555555555555556
34,0.06178007641916766,0.08578208383793633,0.9740740740740741
35,0.04194952755728189,0.06339106765679187,0.9777777777777777
36,0.03159695678144036,0.01584008051496413,0.9962962962962963
37,0.02402661119669895,0.0781102945200271,0.9740740740740741
38,0.022767093491411823,0.034636799931629665,0.9888888888888889
39,0.05019245010471957,0.14489912321894532,0.9666666666666667
40,0.036270642050487155,0.05357178937022885,0.9777777777777777
41,0.03182832800153205,0.15526895261266166,0.9629629629629629
42,0.05505500687971054,0.1168874292763778,0.9703703703703703
43,0.037982991499388045,0.12187394793404059,0.9703703703703703
44,0.06155604199739173,0.15604800218716264,0.9555555555555556
45,0.041459845194100016,0.20862334229362509,0.9481481481481482
46,0.03786127450054183,0.10781058995053172,0.9740740740740741
