class,f1_mean,f1_std,n_seeds
0,1.0,0.0,5
1,0.9277569505936665,0.00784386931750391,5
2,0.9230659721807415,0.0076685056311979185,5
3,1.0,0.0,5
4,1.0,0.0,5
