seed,weighted_accuracy,macro_f1,n_samples
0,0.9194444444444444,0.9181487330622463,360
1,0.9277777777777778,0.9252453832430646,360
2,0.9694444444444444,0.9695730102671754,360
3,0.9333333333333333,0.9314150571541191,360
4,0.95,0.9497146516134467,360
