epoch,train_loss,val_loss,val_acc
1,2.8834342256836267,2.583363299784453,0.12806539509536785
2,2.494908183813095,2.359044417091038,0.17506811989100818
3,2.3068445609963457,2.2004233132237974,0.23228882833787465
4,2.1315504714198736,1.9320866932039675,0.34264305177111715
5,1.9598036278849063,1.7679507732391357,0.38419618528610355
6,1.7618372777233953,1.5753664141115935,0.4359673024523161
7,1.5850746255853903,1.3865275875381802,0.5006811989100818
8,1.4563965460528498,1.3525333093560261,0.532016348773842
9,1.3231842080536096,1.2215879378111467,0.5858310626702997
10,1.249614748617877,1.1466986381489297,0.5892370572207084
11,1.175929883899896,0.9913178617539613,0.6532697547683923
12,1.0921435984580412,1.0219824586225592,0.6410081743869209
13,0.9851065912972325,0.9577225666979085,0.6811989100817438
14,0.970269384915414,0.9010412563448367,0.6955040871934605
15,0.922911986708641,0.8421896430461303,0.7077656675749319
16,0.8430508459391801,0.8494679260513057,0.723433242506812
17,0.8114933855831623,0.7364829824022625,0.760899182561308
18,0.7648243236800899,0.6662595829238063,0.7636239782016349
19,0.7623414432872897,0.7070128192072329,0.7663487738419619
20,0.7054365743761477,0.7373876720666885,0.7595367847411444
21,0.6850497709668201,0.6967669304298318,0.7724795640326976
22,0.6723970610486425,0.6473827530508456,0.7929155313351499
23,0.6551804918309917,0.6641304641962051,0.773841961852861
24,0.6177577541574187,0.6291792418645776,0.7915531335149864
25,0.6170737519860268,0.6780800540810046,0.7745231607629428
26,0.5913949569930201,0.6169375194155652,0.7963215258855586
27,0.5949525518099898,0.6650683523520179,0.782016348773842
28,0.5302098284111075,0.5791848573995673,0.8051771117166212
29,0.5456164128592481,0.63477047694766,0.7861035422343324
30,0.5340951487179035,0.5290581324826116,0.8242506811989101
31,0.5399364570722632,0.58138774594535,0.8140326975476839
32,0.504019931120717,0.5991548578376356,0.8099455040871935
33,0.5002314776344143,0.5853748243788014,0.8079019073569482
34,0.5086594091971284,0.5366334357987279,0.8215258855585831
35,0.47302048442804295,0.5242024627716645,0.8256130790190735
36,0.47340129785563634,0.5358073416611423,0.8235694822888283
37,0.44061675412661355,0.43989801147709723,0.8549046321525886
38,0.44649172226048034,0.521430894408537,0.8194822888283378
39,0.4580602482285189,0.49114816506271775,0.8392370572207084
40,0.4468419350602705,0.5039617888953375,0.8474114441416893
41,0.43132078080721525,0.4814684400739877,0.8501362397820164
42,0.43719461689824646,0.4749538104819215,0.8514986376021798
43,0.4239530205402685,0.47522322898325714,0.8453678474114441
44,0.4353247990264841,0.4830481665937797,0.8419618528610354
45,0.4266087101853412,0.4316461894499219,0.8542234332425068
46,0.4234708682836398,0.5448407841765363,0.8310626702997275
47,0.43335207053662644,0.46853596846694534,0.8521798365122616
48,0.4017219349903905,0.4633378030165382,0.8521798365122616
49,0.39761642095349403,0.4372952544818754,0.8651226158038147
50,0.3860247102363602,0.4210442372638246,0.8739782016348774
51,0.4018678616165467,0.4377744784173758,0.8671662125340599
52,0.37771040764029906,0.4902057544044826,0.8596730245231607
53,0.37296945407338766,0.38426563435274624,0.8828337874659401
54,0.4005562099425689,0.46728506246986595,0.8637602179836512
55,0.38159485622916534,0.5001045309978983,0.8514986376021798
56,0.3716623274123539,0.4360686947146188,0.8610354223433242
57,0.41899738250219304,0.41773971494125284,0.8623978201634878
58,0.38927225756418443,0.4057029948934265,0.8767029972752044
59,0.3832449200765594,0.44430982046153233,0.8719346049046321
60,0.3836283290191837,0.41188369675175,0.8637602179836512
61,0.38524199870374537,0.4160539426881334,0.8555858310626703
62,0.3525644799127527,0.38542272280091827,0.8760217983651226
63,0.36405948110167746,0.3602270422422368,0.8821525885558583
64,0.36108024304975633,0.41316468916509463,0.8705722070844687
65,0.36259989762354805,0.3862092703904795,0.8719346049046321
66,0.3624073764228303,0.3894881364767966,0.8760217983651226
67,0.368932134512326,0.4143602171021959,0.8658038147138964
68,0.36945264867466426,0.3392234200854664,0.9019073569482289
69,0.37741483853239083,0.3724139994415252,0.8767029972752044
70,0.36908566700699535,0.4053073029803193,0.8732970027247956
71,0.35078464420107397,0.46772501747245376,0.8589918256130791
72,0.3662603877120368,0.41356759113462077,0.8664850136239782
73,0.36383162094685045,0.31878347994516726,0.8930517711171662
74,0.37667353985750157,0.4054962952175866,0.8712534059945504
75,0.34969670123056223,0.416785879627518,0.8610354223433242
76,0.36543998138412187,0.3387175194271233,0.8869209809264306
77,0.34590697768346773,0.3818135946665121,0.8835149863760218
78,0.35156689215775416,0.34643649690501066,0.8916893732970027
79,0.35863296493240027,0.3615099750459194,0.8937329700272479
80,0.3887024835642913,0.40618993350021215,0.8794277929155313
