epoch,train_loss,val_loss,val_acc
1,1.5241233458121617,1.1481703321139018,0.41798941798941797
2,0.9611022236446539,0.8624300907055537,0.5687830687830688
3,0.6987066150953373,0.5409656415383021,0.7883597883597884
4,0.5579846054315567,0.48230091482400894,0.7936507936507936
5,0.4759707332899173,0.3764314390718937,0.8386243386243386
6,0.4315002203608553,0.3693973869085312,0.8253968253968254
7,0.3980139841636022,0.436803891013066,0.8253968253968254
8,0.3872974856446187,0.43489453569054604,0.8306878306878307
9,0.38295043880740803,0.3397309755285581,0.8544973544973545
10,0.3277404795711239,0.3648623004555702,0.843915343915344
11,0.3207687735557556,0.45801756406823796,0.8359788359788359
12,0.294462318221728,0.3613426387310028,0.8703703703703703
13,0.27815105905756354,0.34719741841157276,0.8783068783068783
14,0.2584456520465513,0.4606063663959503,0.8544973544973545
15,0.26861299807205796,0.30029857096572715,0.8994708994708994
16,0.21286505848790208,0.3328990712761879,0.8888888888888888
17,0.2035821887354056,0.2239383120710651,0.917989417989418
18,0.21210849533478418,0.5188671015202999,0.8492063492063492
19,0.24217001426344117,0.24118509826560816,0.9021164021164021
20,0.18923996885617575,0.1707257100691398,0.9338624338624338
21,0.18858919215078154,0.1821436776469151,0.9312169312169312
22,0.19142710898692408,0.21028841162721315,0.9153439153439153
23,0.18299129186198115,0.29242932982742786,0.9047619047619048
24,0.15996224984216192,0.16241686527306834,0.9391534391534392
25,0.15665411506779492,0.17085498509307703,0.9391534391534392
26,0.1685910444551458,0.3804749008268118,0.8624338624338624
27,0.14256180248533687,0.17698553018271923,0.9391534391534392
28,0.12621264268333712,0.44770147030552226,0.873015873015873
29,0.16371088568121195,0.3029502909630537,0.8994708994708994
30,0.15133652001774558,0.14329634824146828,0.9444444444444444
31,0.15227115076656142,0.210269029562672,0.9285714285714286
32,0.13256469815193364,0.15038353220249215,0.9365079365079365
33,0.12957812814662853,0.2005672282539308,0.9285714285714286
34,0.10903577372664586,0.20349632824460664,0.9232804232804233
35,0.12194188164236645,0.0994708847720176,0.9682539682539683
36,0.11993723770137876,0.12990499481869242,0.9576719576719577
37,0.11599196893318246,0.1656429540210714,0.9417989417989417
38,0.10494075573903199,0.16605413518846035,0.9391534391534392
39,0.1619668950831207,0.18062581525494656,0.9338624338624338
40,0.11355259971848379,0.14893096825107932,0.9417989417989417
41,0.14876983989961445,0.1891599839242796,0.9365079365079365
42,0.1400972695943589,0.12943864179154238,0.955026455026455
43,0.09643612468304734,0.13927451625932008,0.9603174603174603
44,0.15153571757643172,0.15288051993896565,0.955026455026455
45,0.14598937088157982,0.3463520519435406,0.9126984126984127
