class,f1_mean,f1_std,n_seeds
0,0.9986013986013986,0.0031273678006990004,5
1,0.8572904471964342,0.07330150323443886,5
2,0.8975033642299056,0.04524621643152625,5
3,1.0,0.0,5
4,1.0,0.0,5
