class,f1_mean,f1_std,n_seeds
0,0.9986013986013986,0.0031273678006990004,5
1,0.8647510375255599,0.04991361116917414,5
2,0.9031739788052885,0.02899881192855741,5
3,1.0,0.0,5
4,0.9942650135210981,0.009376344303551649,5
