class,f1_mean,f1_std,n_seeds
0,0.9428571428571428,0.12777531299998798,5
1,0.768925447687583,0.05049807484375333,5
2,0.8639704652333735,0.02317123822995641,5
3,0.9986206896551725,0.003084231693103164,5
4,0.9917427701674277,0.012273975339596462,5
